Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1080534308,8384,45,,,,,,,,,,0.262,31266.963,Pageable,Device,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memcpy Host-to-Device]
1080585604,1568,49,,,,,,,,,,0.573,365714.227,Device,,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memset]
1081258981,7872,62,,,,,,,,,,0.262,33300.677,Pageable,Device,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memcpy Host-to-Device]
1081284741,1472,72,,,,,,,,,,0.573,389564.744,Device,,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memset]
1081297859,1792,83,,,,,,,,,,0.262,146285.527,Device,,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memset]
1081302277,1504,86,,,,,,,,,,0.262,174297.711,Device,,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memset]
1082206787,410527,98,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082325157,292544,108,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082618530,68224,112,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082618917,68160,115,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082687778,68576,119,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082688037,68704,122,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082757570,68032,126,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082757733,68032,129,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082826882,68000,133,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082827045,67904,136,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082896005,68160,143,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082896098,68160,140,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1082965413,68352,150,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1082965474,67904,147,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083034434,68032,154,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083034981,67776,157,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083103426,68160,161,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083103973,67904,164,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083172834,68128,168,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083173093,68000,171,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083268322,71648,188,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083272101,68192,191,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083341186,68064,195,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083341541,68096,198,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083410498,67872,202,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083410917,67840,205,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083479426,68384,209,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083479973,68031,212,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083548996,68384,219,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083549026,67968,216,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083618210,68000,223,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083618628,67936,226,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083687426,68000,230,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083687556,68256,233,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083756642,68192,237,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083757028,68192,240,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083826050,68384,244,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083826468,68320,247,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083895650,67808,251,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083896004,67808,254,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1083985378,71776,271,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1083989668,67872,274,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084058370,68256,278,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1084058532,68032,281,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084127780,68320,288,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084127842,68032,285,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1084197090,67712,292,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1084197124,68000,295,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084266018,67807,299,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1084266084,67712,302,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084334756,68064,309,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084335073,68224,306,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1084404068,68192,316,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1084404513,68096,313,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
