Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1003008465,67648,607,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003077393,67808,614,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003077658,67872,617,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003146417,67808,621,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003146490,67968,624,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003215418,67872,631,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003215473,67744,628,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003284218,67872,638,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003284433,67904,635,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003353306,68128,645,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003353329,67840,642,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003422394,67872,652,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003422417,67840,649,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003491473,67648,656,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003491482,67872,659,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003560369,67616,663,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003560378,67616,666,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003628922,67904,673,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003629041,67776,670,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003697850,68288,680,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003698033,68000,677,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003767249,67680,684,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003767418,67872,687,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003835921,67616,691,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003836250,67680,694,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003904753,68064,698,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003904794,68096,701,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003974033,67968,705,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1003974138,68064,708,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004043162,67968,715,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004043217,67648,712,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004112090,67936,722,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004112145,67648,719,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004180986,67936,729,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004181009,67807,726,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004249882,67967,736,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004250032,67936,733,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004318745,67808,743,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004319184,67616,740,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004387417,67808,750,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004387824,67744,747,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004456153,68064,757,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004456560,67840,754,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004525113,68032,764,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004525648,67584,761,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004594041,67808,771,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004594480,67552,768,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004662841,68000,778,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004663088,67712,775,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004731737,67936,785,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004732080,67968,782,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004800601,68256,792,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004801264,67744,789,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004869817,67744,799,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004870224,67584,796,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1004938521,67904,806,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1004939056,67712,803,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005007417,68256,813,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005007984,67936,810,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005076633,68000,820,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005076880,67648,817,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005145529,68160,827,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005145744,67616,824,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005214448,67648,831,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005214649,67744,834,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005283376,67904,838,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005283385,68032,841,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005352409,68064,848,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005352496,67648,845,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005421168,67936,852,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005421465,67904,855,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005490064,67712,859,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005490297,67904,862,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005559024,67936,866,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005559161,68160,869,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005628176,67744,873,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005628217,67968,876,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005697145,68000,883,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005697168,67552,880,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005766000,67616,887,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005766105,67840,890,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005834832,68128,894,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005834969,68416,897,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005904048,68031,901,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005904345,68160,904,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1005973327,67712,908,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1005973433,68000,911,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006042255,67744,915,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006042617,67712,918,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006111247,67648,922,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006111321,67872,925,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006180111,67712,929,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006180153,68064,932,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006249039,67904,936,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006249209,68096,939,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006317935,67872,943,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006318297,67904,946,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006387087,67904,950,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006387161,68160,953,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006456207,67840,957,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006456249,68096,960,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006525135,67584,964,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006525305,67680,967,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006628367,75744,984,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006636537,67872,987,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006705327,68032,991,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006705337,68288,994,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006774521,68064,1001,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006774607,67776,998,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006843481,67808,1008,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006843631,67616,1005,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006912249,67584,1015,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006912527,67616,1012,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1006980825,68256,1022,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1006981359,67776,1019,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007050137,68000,1029,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007050383,68128,1026,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007119033,68000,1036,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007119727,67584,1033,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007187961,68000,1043,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007188527,67712,1040,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007256953,68032,1050,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007257487,67872,1047,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007325913,68320,1057,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007326575,67776,1054,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007395257,68096,1064,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007395343,67776,1061,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007464345,67744,1071,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007464399,67488,1068,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007532879,68032,1075,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007533017,68224,1078,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007601967,68096,1082,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007602265,68224,1085,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007671311,67999,1089,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007671449,68160,1092,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007740302,67808,1096,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1007740537,67808,1099,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1007809070,68064,1103,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
